id,alias,notes,justificationDiscussion,root_form,root_language,gloss_in_root_lang,loan_notes,loan_source,loanword,loanEventTimeDepthBP,loanSourceCognateClass_id,sourceFormInLoanLanguage,notProtoIndoEuropean,parallelLoanEvent,dubiousSet,parallelDerivation,revisedBy,revisedYet,ideophonic,proposedAsCognateTo_id,proposedAsCognateToScale,alsoUsedInOtherMeanings,name,lateParallelDerivationWithCognate_id,supersetid
3161,J,,"Tocharian lexemes generally derived from PIE *g̑i̯eu̯H- 'to chew' ({ref LIV²} 168, {ref Malzahn 2010}:922-924, {ref Adams 2013}:691-692).",*g̑i̯eu̯H-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'right' in /cognate/7115/, 'meat' in /cognate/7290/.",,,99
3162,I,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3164,R,,"Connections outside of Tocharian uncertain, cf. {ref Adams 2013}:153-155 for various proposals.",*krent-,Proto-Tocharian,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3165,S,,"Hittite āššu-/āššau̯- 'good' is generally connected to Ancient Greek ἐΰς 'good, brave, noble' and Ved. sú- 'good' < *h₁su-, but the details of the inner-Anatolian stem formation is still debated ({ref Kloekhorst 2008}:223-225).",*h₁su-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3166,L,,To be related to Tocharian A motarts- (a colour term) but it is not possible to reconcile these two forms to a common Proto-Tocharian stem. Outside Tocharian some Slavic and Germanic comparanda are possible but remain uncertain (cf. {ref Adams 2013}:511-512 for further discussion).,motartstse,Tocharian B,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3167,Ak,,"Romance lexemes from Latin pantex 'belly, paunch' ({ref Meyer-Lübke 1935}:510), no further etymology (cf. {ref Ernout & Meillet 1985}:479-480).",pantex,Latin,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3168,S,,Loan from Sanskrit pr̥thivī́- 'earth'.,prithbī,Maithili,,,Sanskrit,True,,6681,pṛthivī-,False,False,False,False,,False,False,,0,,,,
3169,Q,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3170,H,,"Romance lexemes derived from Latin glācies 'ice' (cf. {ref Meyer-Lübke 1935}:322); Latin glaciēs 'ice' and Romance descendants superficially appear to be related to *⁽g̑⁾el- but it is difficult to establish a clear etymological relationship (cf. {ref Ernout & Meillet 1985}:275, {ref de Vaan 2008}:263 for further discussion).",glācies,Latin,,,,False,,,,False,False,False,False,MJCS,True,False,881,0,Cf. 'ice' in /cognate/895/.,,,413
3171,D,,"Romance lexemes from Latin testa '(pot)sherd, shell' ({ref Meyer-Lübke 1935}:719-720, {ref von Wartburg 1922–2002} 13/1:272-283). For the semantic development, cf. similarly within Germanic: NHG Kopf 'head' < MHG kopf 'drinking vessel; skull' in /cognate/3857/. Latin testa 'earthenware vessel, potsherd' is may very well be a prehistoric loanword as suggested by {ref de Vaan 2008}:617, but this hypothesis remains conjectural as there is no known candidate for a source lexeme.",testa,Latin,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3172,S,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3173,V,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3174,P,,"A derivative from Latin marcere 'be withered' ({ref Meyer-Lübke 1935}:436), perhaps further to PIE *merk- if related to Vedic √marc- 'damage, hurt' and Hittite markii̯e/a- 'to disapprove of, refuse' (so {ref de Vaan 2008}:364-365), but cf. {ref EWAia} II:323-324, {ref Kloekhorst 2008}:559).",marcere,Latin,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3175,T,Loan from Middle High German,,lize,Ladin,,,Middle High German,True,,,,False,False,False,False,,False,False,,0,,,,
3176,Aa,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3177,F,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3178,L,,,clap,Friulian,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3179,P,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3181,R,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3182,S,,"Romance forms based on the past passive participle of Latin balneāre 'to bathe' (cf. {ref Meyer-Lübke 1935}:74-75), a nominal verb from Latin balneum 'bath, place for bathing', an old loanword from Ancient Greek βαλανεῖον 'id.' ({ref Ernout & Meillet 1985}:65, cf. {ref Beekes 2010}:195).",balneāre,Latin,,,Greek: Ancient,True,,,βαλανεῖον / balaneĩon,False,False,False,False,MJCS,True,False,,0,,,,
3183,X,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3184,K,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3185,H,,"Ossetic lexemes continuing derivatives of Proto-Iranic *čarH- 'to come and go, wander', further to PIE *kʷelh₁- 'to make a turn, to turn' ({ref Abaev 1959–1995} I:303, {ref Cheung 2007}:33-35, {ref EWAia} I:534-535, cf. {ref LIV²} 386-388). ",*kʷelh₁-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'round' in /cognate/4906/, 'navel' in /cognate/7117/, 'yesterday' in /cognate/6487/, 'walk' in /cognate/1626/, 'turn' in /cognate/5879/.",,,176
3186,B,,"Similar to Indic *kutta- 'dog', which first appears in Middle Indic. The Indic forms have been hypothesised to be onomatopoeic (cf. {ref Turner 1962–1966}:168, however given similar forms in Uralic (cf. Hungarian kutya 'dog'), it seems more likely to be a Wanderwört. The fact that the Indic and Iranic lexemes only appear in the later languages and are not reconcilable to a common proto-form are suggestive of independent borrowings from a third source. Cf. also {ref ESIJa} IV:413-415 s.v. Proto-Iranian *kuta- 'собака, пёс', *kūtī̆-.",*kuti-,Proto-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,1599,1,,,,
3187,L,,Probably of onomatopoeic origin (cf. {ref Meyer-Lübke 1935}:389 for similar Romance lexemes in the same meaning).,gos,Catalan,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3188,Q,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3189,E,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3190,P,,"Ossetic lexemes as though from Proto-Iranic *pa(s)nu-ka-, cf. Av. pąsnu, Ved. pāṃsu- 'soil, dust, sand' ({ref Abaev 1959–1995} I:449), further probably to PIE ?*pē(n)s- ({ref EIEC} 499, but cf. {ref EWAia} II:114-115).",?*pē(n)s-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'dust' in /cognate/3679/, 'sand' in /cognate/1168/, 'earth' in /cognate/1641/.",,,332
3192,Aa,,"Adjective derived from Old Irish don 'misfortune', further etymology obscure ({ref Vendryes et al. 1959–1996} D:169).",don,Old Irish,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3193,J,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3194,J,,"Denominal formation to Proto-Indo-Iranic *nā̆kʰ-a- '(finger)nail' ({ref Abaev 1959–1995} II:222, cf. {ref EWAia} II:4-5). For further etymological discussion cf. /cognate/2268/.",*h₃neg⁽ʷ⁾ʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'claw' in /cognate/5097/, 'foot' in /cognate/1252/, 'leg' in /cognate/1231/, 'nail' in /cognate/2268/, 'thigh' in /cognate/7424/.",,,151
3195,M,,,bur | bor,Ossetic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3197,W,,"To be connected with Avestan gaδā-, Old Indic gadā- 'club', but no certain etymology outside of Indo-Iranic ({ref Abaev 1959–1995} II:281-282, {ref EWAia} I:460).",*gadā-,Proto-Indo-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3200,J,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3202,E,,"Etymology uncertain, perhaps a compound arf 'deep' + tæn 'groin' according to {ref Abaev 1959–1995} I:70 (Oleg Belyaev, p.c.).",artæntæ,Ossetic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3204,T,,"Indo-Iranic lexemes from Proto-Indo-Iranic *čāt⁽ʰ⁾- ({ref ESIJa} II:252-253, {ref Abaev 1959–1995} I:285), on the connection of Khowar čhat to this class, cf. {ref Morgenstierne 1936}:660.",*čāt⁽ʰ⁾-,Proto-Indo-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3205,X,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3206,Z,,,k'æʒil | k'æʒelæ,Ossetic,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3208,S,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3209,P,,,us | wosæ,Ossetic,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3210,Ab,,"According to {ref Cheung 2007}:32-33, from Proto-Iranic *čap- 'to seize, attach, stick, strike'. Further etymology uncertain, {ref Cheung 2007}:33 further speculates a possible connection to PIE *keh₂p- 'to seize, grasp' as semantically attractive; cf. also {ref Abaev 1959–1995} I:306-307).",*čap-,Proto-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3212,Q,,"Ossetic lexemes as though from Proto-Iranic *u̯i-tarta-, a verbal adjective to PIE *terh₂- 'to go through, cross over' ({ref Abaev 1959–1995} I:344, {ref Cheung 2007}:382, cf. {ref EWAia} I:629-632, {ref LIV²} 633-634).",*terh₂-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'see' in /cognate/6617/, 'swim' in /cognate/7465/.",,,461
3213,W,,,*sp⁽ʰ⁾eh₁-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3214,Q,,"Iranic and Celtic lexemes derived from PIE *kʷr̥mi- 'worm' ({ref EWAia} I:394-395, {ref Abaev 1959–1995} I:569, {ref Matasović 2009}:181-182). Perhaps connected to PIE *u̯r̥mi- 'worm' (cf. /cognate/172/ for further discussion).",*kʷr̥mi-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,1380,2,"Cf. 'worm' in /cognate/172/, 'fly_N' in /cognate/6533/.",,,180
3215,Q,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3216,M,,"Etymology uncertain. According to {ref Abaev 1959–1995} IV:148, to be connected to lexemes from PIE *(s)kep- 'to hack, chop' in /cognate/697/; {ref Cheung 2007}:442 hesitates between etymologies to either Proto-Iranic *hu̯ah- 'to strike, thresh' or Proto-Iranic *xa(m)p/b- 'to dismount, descend, move away'.",xawyn | xaun,Ossetic,,,,False,,,,False,False,False,False,MJCS,True,False,697,1,,,,
3217,K,,"Loanword from East Caucasian, cf. Cech. kog, Tush. kok, Ing. kog, etc. ({ref Abaev 1959–1995} I:619).",k'ax | k'aχ,Ossetic,,,East Caucasian,True,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'leg' in /cognate/3236/.,,,
3218,D,,"Ossetic lexemes from Proto-Iranic *bānu-, connected with Vedic bhānú- 'light, beam' and ultimately derivatives from PIE *bʰeh₂- 'to sparkle, to shine' ({ref Abaev 1959–1995} I:265-266, {ref ESIJa} 2:157-158, {ref EWAia} II:259-261, cf. {ref LIV²} 68-69, {ref NIL} 7-11).",*bʰeh₂-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,29
3219,N,,"Iranic lexemes continuing a PIE stem *pitu- ~ *pei̯tu- (cf. {ref EWAia} II:130 s.v. Vedic pitú- 'food, solid food).",*pitu-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3220,P,,"Light verb construction with Ossetic cwan | cawæn 'hunt, chase' as the semantic head, from Iranic *či̯āu̯ana- from *√či̯au̯- 'to move, go', further to PIE *kʷi̯eu̯- 'to set oneself in motion' ({ref Abaev 1959–1995} I:318, cf. {ref Cheung 2007}:40-42, {ref EWAia} I:552-553, {ref LIV²} 394-395).",*kʷi̯eu̯-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,179
3221,Ab,,,*j́ʰu̯ar-,Proto-Indo-Iranic,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3222,W,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3224,T,,"Etymology uncertain, either an onomatopoeic formation or an East Caucasian loanword (Oleg Belyaev, p.c., cf. {ref Abaev 1959–1995} I:620).",k'axyn | k'axun,Ossetic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3225,F,,"Exact origin uncertain, probably a Wanderwort (Oleg Belyaev, p.c., cf. {ref Abaev 1959–1995} I:588).",kæsag | kæsalgæ,Ossetic,,"Cf. Hungarian keszeg 'leuciscus; bream', Khanty kaśeu, Mansi kǟsen 'bream', Georgian kašaqi 'herring'",?,True,,,,False,False,False,False,MJCS,True,False,,0,,,,
3226,V,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3227,M,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3228,R,,,,,,,,True,,,,False,False,False,False,,False,False,,0,,,,
3229,M,,"Loanword from Turkic, cf. Turkish dengiz 'sea' ({ref Abaev 1959–1995} I:362).",denǵyz | dengiz,Ossetic,,"Cf. Turk. dengiz 'sea'. To judge from the distance between the Pamirs and the Caucasus, probably an independent loan event from Sarikoli in /cognate/9655/",Turkic,True,,,,False,True,False,False,MJCS,True,False,,0,,,,
3230,S,,,*čárman-,Proto-Indo-Iranic,"n. 'hide, skin, leather'",,,False,,,,False,False,False,False,,False,False,,0,"< Proto-Indo-Iranian *čárman- n. 'hide, skin, leather', cf. Early Vedic cárman- n. 'hide, skin' (RV), etc; cf. Turner 1962-66, p. 255, no. 4701, Mayrhofer EWAia I, p. 537; cf. /cognate/5086/; please check Ossetic",,,
3231,G,,Either a loanword from West Caucasian or a nursery word (cf. {ref Abaev 1959–1995} I:362).,didinæg | dedenæg,Ossetic,,"Cf. Kabardian dedī, Svan dadil Lak tuti Tsakhur tet",?,True,,,,False,False,False,False,MJCS,True,False,,0,,,,
3232,M,,"Compared by {ref Abaev 1959–1995} III:183-184 to the root of Avestan saef- / sif- 'carry out a sliding, sweeping movement', no certain etymology outside of Iranic, sometimes compared to Vedic śíphā- (name of a river) but the connection remains uncertain ({ref Cheung 2007}:327-328, {ref EWAia} II:637).",*sai̯f-,Proto-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3233,E,,"Ossetic lexemes continuing Proto-Iranic *uz-maisa-, a derivative to PIE *mei̯k̑- 'to mix' ({ref Abaev 1959–1995} IV:281-282, cf. {ref Cheung 2007}:261, {ref LIV²} 428-429).",*mei̯k̑-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3235,Q,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3236,B,,"Loanword from East Caucasian, cf. Cech. kog, Tush. kok, Ing. kog, etc. ({ref Abaev 1959–1995} I:619).",k'ax | k'aχ,Ossetic,,,East Caucasian,True,,,,False,False,False,False,MJCS,True,False,,0,,,,
3237,O,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3239,P,,,*arušá-,Proto-Indo-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3240,K,,"A preverbal derivative of Ossetic cæwyn | cæun 'to go', from Proto-Iranic *či̯au̯- 'to move, go', and ultimately from PIE *kʷi̯eu̯- 'to set oneself in motion' cf. {ref Abaev 1959–1995} I:307-308, {ref Cheung 2007}:40-42, {ref EWAia} I:552-553, {ref LIV²} 394-395).",*kʷi̯eu̯-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'go' in /cognate/5021/ and 'take' in /cognate/9848/.,,,179
3241,N,,Loanword from South or East Caucasian ({ref Abaev 1959–1995} I:376),dur | dor,Ossetic,,,South or East Caucasian,True,,,,False,False,False,False,MJCS,True,False,,0,,,,
3242,T,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3243,V,,"According to {ref Abaev 1959–1995} IV:280, continuing Proto-Iranic *uz-tak-, where the root *tak- ultimately continues PIE 2. *tek- 'to weave, plait' (cf. {ref LIV²} 619-620).",*tek-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3244,F,,"According to {ref Abaev 1959–1995} II:37-39, the Ossetic lexemes in this class continue an East Iranic root *rap- also found in Pamir languages (cf. Ormuri we-raf-s-, Shughni wi-ruv-d-). [Not in {ref Cheung 2007}].",læwwyn | læwun,Ossetic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3245,G,,"Etymology outside of Iranic uncertain ({ref Cheung 2007}:304, cf. {ref Abaev 1959–1995} I:467 for older hypotheses).",*pazd-,Proto-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3247,P,,"Iranic lexemes continuing derivatives of Indo-Iranic *(H)nār-, probably to be further to a root *(h₁)ner- on the basis of the comparison to Ancient Greek νέρθεν, ἔνερθεν 'from below', cf. also Sabellic 'left' in /cognate/3315/. Cf. {ref Abaev 1959–1995} II:156-157, {ref EWAia} II:37 for further discussion.",*(h₁)ner-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'left' in /cognate/3315/.,,,3
3248,E,,,*gʰeh₂u̯-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3249,U,,"Indo-Iranic lexemes ultimately derived from PIE *kʷi̯eu̯- 'to set oneself in motion' ({ref LIV²} 394-395, cf. {ref EWAia} I:552-553, {ref Turner 1962–1966}:269 no. 4939, {ref Cheung 2007}:40-42, {ref Abaev 1959–1995} I:307-308).",*kʷi̯eu̯-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'go' in /cognate/5021/,,,
3253,E,,"Ossetic lexemes continuing Proto-Iranic *taxma-, cf. Avestan taxma- 'mighty', Old Persian taxma- 'id.' (cf. {ref Abaev 1959–1995} III:306).",*taxma-,Proto-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3254,C,,"Etymology unclear; {ref Abaev 1959–1995} III:114 suggests some bird names, e.g. Persian šīšū, šīšak 'a kind of partridge' as potential cognates (Oleg Belyaev, p.c.).",sis | ses,Ossetic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3255,U,,"Etymology uncertain, {ref Abaev 1959–1995}:18-19 suggests from Proto-Iranic *laštyaka- in comparison to Lithuanian lazdà 'stick' but without further parallels within Iranic; alternatively possibly an old loanword from Armenian lcʼakʼ 'lever' (Oleg Belyaev p.c.).",læʒæg,Ossetic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3256,Ab,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3257,P,,,*Hoi̯-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3258,U,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3259,C,,"Derivatives of Proto-Iranic *tač- 'to flow, run, walk', further to PIE *tekʷ- 'to run, flow' ({ref Abaev 1959–1995} III:286-287, {ref Cheung 2007}:373-374, {ref EWAia} I:610-611, {ref LIV²} 620-621).",*tekʷ-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'come' in /cognate/15/, 'run' in /cognate/5199/, 'river' in /cognate/5249/ 'swell' in /cognate/1881/, 'turn' in /cognate/3066/.",,,284
3260,Q,,"According to {ref Abaev 1959–1995} II:14-15, from Proto-Iranic *nas- 'to take' (cf. {ref Cheung 2007}:183-184 s.v. *Hnas- 'to reach, attain, take'), if so further to PIE *h₂nek̑- 'to reach, obtain' (cf. {ref LIV²} 282-284).",*h₂nek̑-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,435
3261,D,,,bælas | bælasæ,Ossetic,,,West Caucasian,True,,,,False,False,False,False,,False,False,,0,,,,
3263,O,,"Ossetic lexemes continuing a lexicalised participle of Iron kærdyn, Digoron kærdun 'to cut', continuing Proto-Iranic *kart- 'to cut', and further to PIE *(s)kert- 'to cut (up)' ({ref Abaev 1959–1995} I:582-583, I:584, Oleg Belyaev (p.c.), {ref Cheung 2007}:243-244, cf. {ref LIV²} 559-560).",*(s)kert-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,12
3264,H,"on words ending in °x: Bailey (1979: 111a) assumes a -xa- suffix for this word. Klingenschmitt (2000: 203) calles this ""Suffixtausch"" of *-xa- and *-ka-.",,*u̯ei̯(H)-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3265,P,,"Ossetic lexemes probably continuing derivatives of a Proto-Iranic root *zag-, without certain etymology outside of Iranic ({ref Cheung 2007}:460, cf. {ref Abaev 1959–1995} IV:292-293).",?*zag-,Proto-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
3266,J,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
3268,F,,Loanword from Slavic *o-met- 'swept snow; snowdrift' ({ref Abaev 1959–1995} II:124).,mit | met,Ossetic,,,Slavic,True,,,,False,False,False,False,MJCS,True,False,,0,,,,
