id,pages,reliability,comment,cognate_judgement_id,source_id
41590,317,A,"From Proto-Celtic *rūsk(l)o-, rusko- 'bark'. ",32496,50
42594,,A,,39064,249
41594,385,A,"From Proto-Celtic torrV- 'belly'. 
""MoBret. teur 'belly' seems to come from *tar- with the lengthened grade, but I find it probable, in the absence of a PIE etymology, that these words were borrowed from some non-IE language (cf., however, Pokorny 1024).""",32497,50
41600,30,A,,27641,336
41602,,A,Cf. Middle Persian mulān,38452,184
41605,,A,,30939,172
41606,,A,,29561,172
41619,,A,,38457,79
41622,,A,,38460,79
41623,,A,,27651,172
41628,,A,,27657,172
41630,,A,,38462,184
41642,,A,,27662,172
41659,,A,,27673,172
41665,,A,,36245,172
41681,,A,,38488,184
41635,"II:255-257, 268",A,,38467,172
41700,,A,,31413,172
41701,81,A,"From Proto-Celtic *bruson- 'abdomen, womb', cf. PIE *bʰreu̯s- 'belly' (?)(IEW 170f.).",32642,50
41705,,A,,27683,172
41714,,A,,27686,172
41725,,A,,27691,172
41731,,A,,20020,322
41737,,A,,28778,172
41738,,A,,27693,172
41741,189-193,A,,32504,304
41747,,A,,38509,172
41752,,A,,38513,320
41754,,A,,38515,320
41766,130,A,"Verb based on Proto-Celtic *fib-o- 'to drink', cf. PIE *peh₃(i̯)- 'to drink' (LIV² 462f.).",32646,50
41775,,A,,29839,172
41776,,A,,29204,172
41792,,A,,38531,172
41794,,A,,31403,172
41803,,A,,38541,156
41823,,A,,38560,69
41826,,A,,29747,172
41830,,A,,38565,165
41834,,A,,38569,165
41838,,A,,38573,165
41852,,A,,27702,172
41859,,A,,28858,172
41861,,A,,28899,172
41870,,A,,38593,321
41871,,A,,38594,322
41876,669-70,A,From Proto-Celtic *skob-erna.,32506,309
41878,197,A,Brittonic word of unknown origin. ,32507,309
41880,246-47,A,"Probaby from Proto-Celtic *lukato-, from the PIE root *leu̯k- 'to become bright' (LIV² 438). ",32509,50
39210,132,A,"From Proto-Celtic *flāno- 'full' < PIE *pl̥h₁no- 'full' (IEW 799), cf. *pleh₁- 'to fill up, to become full' (LIV² 482). ",37321,50
41925,,A,,38619,81
42450,,A,,38921,249
42454,,A,"Etymologically it is a diminutive from 'zaivăt' 'belly, stomach'.",38925,249
41949,86-87,A,"From Proto-Celtic *dago- 'good'. Perhaps from *dako- by dissimilation. From PIE *dk̑o- with an epenthetic vowel, the same root as in *dek̑os 'honour', cf. OIr. dech, Lat. decus; PIE *dek̑- 'to take, to perceive' (LIV 109ff.).",19112,50
41948,86-87,A,"From Proto-Celtic *dago- 'good'. Perhaps from *dako- by dissimilation. From PIE *dk̑o- with an epenthetic vowel, the same root as in *dek̑os 'honour', cf. OIr. dech, Lat. decus; PIE *dek̑- 'to take, to perceive' (LIV 109ff.).",32596,50
41972,,A,Present stem < *ā+ay-,38650,322
41975,,A,,38651,322
41977,,A,,38652,322
41980,,A,,11207,322
41983,,A,,11210,322
41984,,A,,11211,322
41992,,A,"Loanword from Avestan, replaced inherited Middle Persian ādur (still present in Modern Pesian آڊر āδar /ɒzær/).",11218,322
41993,,A,,11219,322
42001,,A,,11233,322
42008,,A,"Derived from sang ʿweightʿ which is probably related to saxt ʿheavy, difficultʿ",38657,322
42014,,A,,38660,322
42019,,A,,11248,322
42027,,A,,23705,322
42028,,A,From *su̯ep- 'to sleep',38670,322
42041,,A,,29197,322
42043,,A,,11261,322
42047,,A,,38674,322
42053,,A,,38677,322
42055,,A,,11279,322
42060,,A,,38682,79
42069,310,A,From Proto-Celtic *ret-e/o- 'to run'.,38688,50
42064,310,A,From Proto-Celtic *ret-o- 'to run'.,38686,50
42209,,A,,11329,322
42088,,A,< *parwiya-,38699,322
42100,,A,,38712,322
42101,,A,Derivative of Arabic loanword ādam,28528,322
42108,,A,No connection to *u̯reh₂d- or *wrid- etc. possible.,38716,322
42600,,A,,39070,249
42606,,A,,39076,249
42615,,A,,39085,249
42616,,A,'Earthworm'.,39086,249
42618,,A,,39088,249
42633,,A,,39101,54
42116,280,A,"Welsh rhoddi < *ro-dī- (PIE *dʰeh₁- 'to place, to put') does not belong to the same cognate class as Middle Welsh roaf, roi, Middle Breton reiff and Middle Cornish ry. These verbs have lost an intervocalic -g- and belong to Old Irish rogaid*, ·rogai* (*rugaid, *·rugai 'to strech out' DIL 510/R89, LEIA R-39). ",26679,304
42034,,A,< Arabic,19714,322
42122,,A,,38725,172
42123,,A,,38725,141
41959,,A,Present stem bīn- < wēn- < *waina-,38641,323
42134,135,A,"The Celtic words are from Proto-Celtic *gʷeltā ‘grass’. PIE root problematic, as *gʷʰel- 'to graze' does not seem to exist. ",38728,50
42140,,A,,11304,322
42143,,A,,19280,322
42146,,A,From Middle Persian xwaršēd < *huwar xšaita- ʿsplendid sunʿ,21187,322
42148,,A,,11316,322
42151,,A,,11323,322
42161,,A,,20651,322
42163,,A,,38734,322
42169,,A,,7491,322
42174,,A,,11351,322
42177,,A,,38736,322
42180,,A,,38738,322
42189,,A,,38747,322
42194,,A,,38752,322
42202,,A,,11338,322
42204,,A,,11336,322
42214,427-428,A,"From Proto-Celtic *u̯olto- 'hair', cf. PIE *u̯ol-t- 'hair' (IEW 1138).

",27990,50
42225,85,A,"According to S. Lane, Language (7, 279) (review Revu Celtique 7 279) from *bleu̯s < *mleu̯s from the root *mel contained in Greek μαλλός 'hair, mane'. (i.e. u-stem with suffixal full grade nsg. *ml-eu̯-s?)",38760,301
42226,85,A,,32518,301
42227,132,A,"From Proto-Celtic *flāmā 'palm, hand', PIE *pl̥h₂meh₂ 'palm, hand' (IEW 833, *pelh₂- IEW 805-07) ",32518,50
42232,272,A,"From Proto-Celtic *trog-o- 'to pull' (lat. trahere etc., Celt. *treg-et- 'foot').",38764,348
42241,237,A,,37742,349
42243,321,A,,38768,349
42253,,A,,38774,66
42256,385-387,A,,38776,274
42273,,A,,38124,66
42291,208,A,"PIE *gʷelh₁- 'to hit/meet, to throw', IEW 471-2.",38800,141
42295,"207, fn. 6",A,"From PIE 1. *gʷelH- 'to torture, to stab', IEW 470-1. From the PIE causative ?*gʷolH-éi̯e-, new formation with the Baltic causative suffix -in- added?",35381,141
42410,,A,,38881,249
42411,,A,,38882,249
42266,277-278,A,,38780,66
42263,510,A,,38778,66
42250,947,A,,38773,66
42254,641,A,,38775,54
42274,386-387,A,,38785,54
42249,524,A,,38772,141
42287,335-336,A,S.v. 2. *kers- '(ab)schneiden'.,38797,141
42317,,A,,38816,271
42321,687-88,A,"Proto-Italic *gʷela-i̯e/o-, PIE *gʷelh₁-ie/o- 'to raise the arm, to throw' (LIV² 208). De Vaan suggests to come back to this etymology proposed by Müller (1926, 213), rejected by Walde-Hofmann. If the original meaning was 'to raise the arm', a shift to 'fly' is quite conceivable in the connection with birds.

",38819,54
42325,922-924,A,,26743,341
42329,"I, 331-32",A,"From the PIE collocation / light-verb construction *gʷer(H)-dʰeh₁- 'to give news, to make known', i.e. *gʷer(H)- 'to consent' (LIV² 210f.) and *dʰeh₁- ''to put, to place, to make' (LIV² 136ff.). See also PIE *gʷerdʰ- 'to hear, to sound' (LIV² 187). ",9485,352
42456,,A,,38927,249
42358,"I, 204-5",A,"Probably with a reduplicated stem as in dìdis 'big, important'. Cognate with Latv. dižs 'big, noble, magnificent', but no other cognates. Commonly conntected with PIE *dei̯h₂- 'to light up' (LIV² 108, IEW 183f.), which is however problematic, as Winter's lengthening is lacking).",9429,352
42359,"I, 2",A,,38835,81
42372,,A,,38843,249
42378,,A,,38849,249
42380,,A,,38851,249
42389,,A,,38860,249
42391,,A,,38862,249
42393,,A,,38864,249
42394,,A,,38865,249
42400,,A,,38871,249
42404,,A,,38875,249
42409,,A,*kutiti,38880,249
42413,,A,,38884,249
42415,,A,,38886,249
42423,,A,,38894,249
42425,,A,'to beat each other'. ,38896,249
42429,,A,,38900,249
42440,,A,,38911,249
42441,,A,,38912,249
42460,,A,,38931,249
42462,,A,,38933,249
42463,,A,,38934,249
42471,,A,,38942,249
42481,,A,,38952,249
42486,,A,,38957,249
42487,,A,,38958,249
42488,,A,,38959,249
42490,,A,,38961,249
42505,,A,,38976,249
42506,,A,,38977,249
42508,,A,,38979,249
42512,,A,,38983,249
42521,,A,,38992,249
42525,,A,,38996,249
42534,,A,,39005,249
42537,,A,,39008,249
42549,,A,,39019,249
42554,,A,,39024,249
42555,,A,"The etymology suggest that it can be not a generic word for 'stick' but rather a term for a part of the 'flail'. However, it is not entirely clear.",39025,249
42557,,A,,39027,249
42558,,A,,39028,249
42569,,A,,39039,249
42577,,A,,39047,249
42579,,A,,39049,249
42580,,A,,39050,249
42583,,A,,39053,249
42590,,A,,39060,249
42648,,A,,39113,249
42658,,A,,39123,249
42668,,A,,39133,249
42672,,A,,39137,249
42673,,A,,39138,249
42675,,A,,39140,249
42677,,A,,39142,249
42691,,A,,39154,249
42692,,A,,39155,249
42625,639,A,,39094,54
42732,,A,,39183,249
42736,,A,,39187,249
42743,,A,,39194,249
42745,,A,,39196,249
42748,,A,,39199,249
42753,,A,,39204,249
42760,,A,,39211,249
42762,,A,,39213,249
42767,,A,,39218,249
42768,,A,,39219,249
42778,,A,,39230,249
42781,,A,,39233,249
42783,,A,,39235,249
42784,,A,,39236,249
42785,,A,,39237,249
42786,,A,,39238,249
42788,,A,,39240,249
42796,,A,,39248,249
42797,,A,,39249,249
42800,,A,,39252,249
42809,,A,,39261,249
42812,,A,,39264,249
42814,,A,,39266,249
42819,,A,,39271,249
42828,,A,,39280,249
42834,,A,,39286,249
42837,,A,,39289,249
42839,,A,,39291,249
42840,,A,,39292,249
42855,,A,,39307,249
42857,,A,,39309,249
42868,,A,,39321,249
42874,,A,,39327,249
42876,,A,,39329,249
42882,,A,,39335,249
42885,,A,,39338,249
42889,,A,,4813,356
42893,,A,,17314,357
42897,,A,,39342,249
42905,,A,,39350,249
42906,,A,,39351,249
42909,,A,,21810,356
42925,,A,,39367,249
42928,,A,,39370,249
42929,,A,,39371,249
42933,,A,,39376,249
42935,,A,,39378,249
42939,,A,,39382,249
42947,,A,,39384,249
42949,,A,,39386,249
42956,,A,,39393,249
42957,,A,,39394,249
42958,,A,,39395,249
42959,,A,,39396,249
42968,,A,,39404,249
42969,,A,,39405,249
42972,,A,,39408,249
42973,,A,,39409,249
42975,,A,,39411,249
42996,,A,,39428,249
42999,,A,,39430,249
43001,,A,,39432,249
43017,,A,,39447,249
43025,,A,,39455,249
43026,,A,,29267,356
43031,,A,,39460,249
43033,,A,,39462,249
43038,,A,,39467,249
43039,,A,,39468,249
43042,,A,,39471,249
43056,,A,,39483,249
43062,,A,,39487,249
43063,,A,,39488,249
43066,,A,,39491,249
43070,,A,,4836,356
43072,,A,,39495,249
43074,,A,,39497,249
43075,,A,,39498,249
43079,,A,,39502,249
43080,,A,,39503,249
43081,,A,,39504,249
43085,,A,,39508,249
43089,,A,,39513,249
43093,,A,,39517,249
43097,,A,,39521,249
43098,,A,,39522,249
43100,,A,,39524,249
43102,,A,,39526,249
43104,,A,,39528,249
43155,,A,,39564,249
43158,,A,,39567,249
43286,,A,,39687,322
43288,,A,,39689,322
43289,,A,,39690,322
43096,,A,The history of the Slavic word(s) for 'shadow' is complicated and there are different hypotheses and versions of them. It is possible that we deal here with one single etymon with contaminations with other simmilar words and irregular taboo changes that gives three forms that can not be just put together without any additional hypotheses from phonetic reasons. It is also possible that we deal here with two or three independent etymona from the most deep etymology perspective. There can be a link to Greek 'σκία'.,39520,249
43186,,A,,39595,249
43191,,A,,39600,249
43112,,A,The history of the Slavic word(s) for 'shadow' is complicated and there are different hypotheses and versions of them. It is possible that we deal here with one single etymon with contaminations with other simmilar words and irregular taboo changes that gives three forms that can not be just put together without any additional hypotheses from phonetic reasons. It is also possible that we deal here with two or three independent etymona from the most deep etymology perspective. There can be a link to Greek 'σκία'.,39536,249
43114,,A,The history of the Slavic word(s) for 'shadow' is complicated and there are different hypotheses and versions of them. It is possible that we deal here with one single etymon with contaminations with other simmilar words and irregular taboo changes that gives three forms that can not be just put together without any additional hypotheses from phonetic reasons. It is also possible that we deal here with two or three independent etymona from the most deep etymology perspective. There can be a link to Greek 'σκία'.,39538,249
43116,,A,It is judged as cognate of Latin 'fēmur' sometimes but the etymology remains doubtful.,39540,249
43118,,A,,39542,249
43133,,A,,39557,249
43140,,A,,4862,356
43142,,A,,4865,356
43144,,A,,4888,356
43159,,A,The history of the Slavic word(s) for 'shadow' is complicated and there are different hypotheses and versions of them. It is possible that we deal here with one single etymon with contaminations with other simmilar words and irregular taboo changes that gives three forms that can not be just put together without any additional hypotheses from phonetic reasons. It is also possible that we deal here with two or three independent etymona from the most deep etymology perspective. There can be a link to Greek 'σκία'.,39568,249
43166,,A,,39575,249
43170,,A,,39579,249
43176,,A,,39585,249
43177,,A,,39586,249
43180,,A,The history of the Slavic word(s) for 'shadow' is complicated and there are different hypotheses and versions of them. It is possible that we deal here with one single etymon with contaminations with other simmilar words and irregular taboo changes that gives three forms that can not be just put together without any additional hypotheses from phonetic reasons. It is also possible that we deal here with two or three independent etymona from the most deep etymology perspective. There can be a link to Greek 'σκία'.,39589,249
43183,,A,,39592,249
43184,,A,,39593,249
43149,227-228,A,,18911,54
43196,,A,,35732,172
43201,,A,,28901,172
43210,,A,,9515,360
43211,,A,,39611,322
43214,,A,,39614,322
43217,,A,,39617,322
43220,,A,,39620,322
43226,,A,,39626,322
43228,,A,,39628,322
43234,,A,,39634,322
43235,,A,,39635,322
43241,,A,,39641,322
43244,,A,,39645,322
43250,,A,,39651,322
43252,,A,,39653,322
43255,,A,,39656,322
43256,,A,,39657,322
43258,,A,,39659,322
43263,,A,,39664,322
43268,,A,,39669,322
43271,,A,,39672,322
43284,,A,,39685,322
43294,,A,,39695,322
43303,,A,,39704,322
43304,,A,,39705,322
43308,,A,,39709,322
43310,,A,,39711,322
43311,,A,,39713,322
43324,,A,,39726,322
43329,,A,,39731,322
43332,,A,,39734,322
43333,,A,,39735,322
43335,,A,,39737,322
43337,,A,,39739,322
43339,,A,,39741,322
43351,,A,,39753,322
43354,,A,,39756,322
43356,,A,,39758,322
43358,,A,,39760,322
43361,,A,,39763,322
43365,,A,,39767,322
43368,,A,,39770,322
43370,,A,,39772,322
43374,,A,,39776,322
43375,,A,,39777,165
43377,355,A,,39779,81
43381,402,A,,39355,81
43388,242,A,,39782,83
43389,,A,"Middle English carien, from Old North French carier",39783,357
43390,40-41,A,,39351,81
43391,40-41,A,,39525,81
43396,216,A,,39524,81
43399,216,A,,39464,81
43401,216,A,,38913,81
43502,,A,,39843,363
39566,,A,"The history of OCS ѫтроба, SC utroba, M утроба on the one hand, and of B вътрешности, R внутренности, P wnętrzności, Sv vnútornosti, C vnitřnosti on the other hand is a bit complicated. They are not direct cognates (for Proto Slavic I would assume two different roots here) but deeply they share a common root.",37463,249
43422,,A,,29954,363
43555,,A,,39873,363
43423,,A,,21139,363
43426,,A,,29607,363
43429,,A,,39800,363
43433,,A,,21266,363
43435,,A,,29899,363
43438,,A,,39805,363
43447,,A,,39810,363
43452,,A,,39814,363
43461,,A,,19389,363
43482,,A,,32214,363
43487,,A,,20014,363
43497,,A,,38515,363
43504,,A,Past stem got- < *guft-,32069,363
43512,,A,,39849,363
43516,,A,,39852,249
43521,,A,,19219,363
43522,,A,,39855,249
43524,,A,,39856,363
43533,,A,,39861,363
43536,,A,,38397,363
43548,,A,,38731,363
43564,,A,,20651,363
43567,,A,,39881,363
43568,,A,,39882,363
43573,,A,,39887,249
43592,209-210,A,,15875,81
43594,209-210,A,,14012,81
43598,418,A,,12603,81
43603,237,A,,13729,81
43606,237,A,,11468,81
43619,398,A,,2951,81
43620,521,A,,18106,81
43621,521,A,,12615,81
43627,521,A,,2955,81
43628,398,A,,24753,81
43631,398,A,,2959,81
43634,242,A,,3903,81
43636,242,A,,13745,81
43642,347-348,A,,11485,81
43649,481,A,,3905,81
43655,300,A,,24817,81
43658,300,A,,14040,81
43661,132,A,,12627,81
43663,132,A,,14601,81
43666,402,A,,25158,81
43670,402,A,,11493,81
43672,402,A,,14606,81
43087,,A,The root chov- is sometimes described as loan from Iranic.,39511,249
43674,535,A,,18205,54
43684,548-549,A,,24539,353
43686,475-476,A,Vol. 2.,24554,172
43693,222,A,,20544,81
43698,536,A,,39363,81
43707,,A,,39906,322
43709,,A,,39908,322
43715,,A,,39914,322
43717,,A,,39916,322
43723,,A,,39922,322
43727,,A,,39926,322
43728,,A,,39927,322
43732,,A,,39931,322
43735,,A,,39934,322
43740,,A,,39940,322
43744,417,A,,39457,81
43746,417,A,,39586,81
43754,,A,,39950,322
43757,,A,,39953,322
43759,,A,,39955,322
43764,,A,,39963,322
43774,,A,,39973,322
43780,,A,,39979,322
43781,,A,,39980,322
43787,,A,,39986,322
43788,,A,,39987,322
43789,,A,,39988,322
43792,,A,,39991,322
43795,,A,,39994,322
43798,,A,,39997,322
43803,,A,,40002,322
43804,,A,,40003,322
43811,,A,,40010,322
43813,,A,,40013,322
43816,,A,,40016,322
